common,strat_id,psu_id,YEAR,ST,ID_CODE,WAVE,SUB_REG,MODE_FX,AREA_X,kod,sp_code,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,tot_len_a,wgt_a,tot_len_b1,wgt_b1,region,month,wp_int,fl_reg,wp_catch,tot_cat,wgt_ab1,tot_len,landing,var_id,arx_method,alt_flag,date_published
SEATROUT GENUS,2023021277weS:8AM-8PM,2023112771515620230225,2023,12,1515620230225004,1,6,7,5,we,8835440100,0,3,0,0,0,3,0,0,0,0,7,02,5408.0877747,8,5408.0877747,3,0,0,0,2023021277weS:8AM-8PM,,0,05/05/2023
STINGRAY FAMILY,2023021277weS:8AM-8PM,2023112771515620230225,2023,12,1515620230225005,1,6,7,5,we,8713050000,0,1,0,0,0,1,0,0,0,0,7,02,2877.0415205,8,2877.0415205,1,0,0,0,2023021277weS:8AM-8PM,,0,05/05/2023
SPOTTED SEATROUT,2023021277weS:8AM-8PM,2023112771515620230225,2023,12,1515620230225005,1,6,7,5,we,8835440102,0,2,0,0,0,2,0,0,0,0,7,02,2877.0415205,8,2877.0415205,2,0,0,0,2023021277weS:8AM-8PM,,0,05/05/2023
RED DRUM,2023021277weS:8AM-8PM,2023112771515620230225,2023,12,1515620230225005,1,6,7,5,we,8835440901,0.9879141306,3,0,1,0,3,489.01749465,1.2645300872,0,0,7,02,2877.0415205,8,2877.0415205,3.9879141306,1.2645300872,489.01749465,0.9879141306,2023021277weS:8AM-8PM,,0,05/05/2023
RED DRUM,2023021277weS:8AM-8PM,2023112771515620230225,2023,12,1515620230225006,1,6,7,5,we,8835440901,0,1,0,0,0,1,0,0,0,0,7,02,2877.0415205,8,2877.0415205,1,0,0,0,2023021277weS:8AM-8PM,,0,05/05/2023
SOUTHERN FLOUNDER,2023021277weS:8AM-8PM,2023112771515620230225,2023,12,1515620230225007,1,6,7,5,we,8857030304,0.9879141306,0,0,1,0,0,357.62491528,0.4149239349,0,0,7,02,2877.0415205,8,2877.0415205,0.9879141306,0.4149239349,357.62491528,0.9879141306,2023021277weS:8AM-8PM,,0,05/05/2023
RED DRUM,2023021277weS:8AM-8PM,2023112771515620230225,2023,12,1515620230225008,1,6,7,5,we,8835440901,0,1,0,0,0,1,0,0,0,0,7,02,2877.0415205,8,2877.0415205,1,0,0,0,2023021277weS:8AM-8PM,,0,05/05/2023
BLACK DRUM,2023021277weS:8AM-8PM,2023112771515620230225,2023,12,1515620230225009,1,6,7,5,we,8835440801,0.9879141306,2,0,1,0,2,358.61282941,0.8496061523,0,0,7,02,2877.0415205,8,2877.0415205,2.9879141306,0.8496061523,358.61282941,0.9879141306,2023021277weS:8AM-8PM,,0,05/05/2023
,2023021277weS:8AM-8PM,2023112771515620230226,2023,12,1515620230226005,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,7,02,6643.6347119,8,6643.6347119,0,0,0,0,2023021277weS:8AM-8PM,,0,05/05/2023
,2023021277weS:8AM-8PM,2023112771515620230226,2023,12,1515620230226006,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,7,02,6643.6347119,8,6643.6347119,0,0,0,0,2023021277weS:8AM-8PM,,0,05/05/2023
KINGFISH GENUS,2023021277weS:8AM-8PM,2023112771515620230226,2023,12,1515620230226007,1,6,7,5,we,8835440600,0,2,0,0,0,2,0,0,0,0,7,02,6643.6347119,8,6643.6347119,2,0,0,0,2023021277weS:8AM-8PM,,0,05/05/2023
SOUTHERN KINGFISH,2023021277weS:8AM-8PM,2023112771515620230226,2023,12,1515620230226007,1,6,7,5,we,8835440601,2.9734117054,0,0,3,0,0,906.89057014,0.9118462563,0,0,7,02,6643.6347119,8,6643.6347119,2.9734117054,0.9118462563,906.89057014,2.9734117054,2023021277weS:8AM-8PM,,0,05/05/2023
ATLANTIC CROAKER,2023021277weS:8AM-8PM,2023112771515620230226,2023,12,1515620230226007,1,6,7,5,we,8835440702,0,3,0,0,0,3,0,0,0,0,7,02,6643.6347119,8,6643.6347119,3,0,0,0,2023021277weS:8AM-8PM,,0,05/05/2023
BLACK DRUM,2023021277weS:8AM-8PM,2023112771515620230226,2023,12,1515620230226007,1,6,7,5,we,8835440801,0.9911372351,0,0,1,0,0,654.15057518,4.8763951968,0,0,7,02,6643.6347119,8,6643.6347119,0.9911372351,4.8763951968,654.15057518,0.9911372351,2023021277weS:8AM-8PM,,0,05/05/2023
OYSTER TOADFISH,2023021277weS:8AM-8PM,2023112771515620230226,2023,12,1515620230226008,1,6,7,5,we,8783010201,0,1,0,0,0,1,0,0,0,0,7,02,6643.6347119,8,6643.6347119,1,0,0,0,2023021277weS:8AM-8PM,,0,05/05/2023
KINGFISH GENUS,2023021277weS:8AM-8PM,2023112771515620230226,2023,12,1515620230226008,1,6,7,5,we,8835440600,0,1,0,0,0,1,0,0,0,0,7,02,6643.6347119,8,6643.6347119,1,0,0,0,2023021277weS:8AM-8PM,,0,05/05/2023
ATLANTIC CROAKER,2023021277weS:8AM-8PM,2023112771515620230226,2023,12,1515620230226008,1,6,7,5,we,8835440702,0,3,0,0,0,3,0,0,0,0,7,02,6643.6347119,8,6643.6347119,3,0,0,0,2023021277weS:8AM-8PM,,0,05/05/2023
,2023011267weS:8AM-8PM,2023112671562720230115,2023,12,1562720230115001,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,6,01,276.25293201,8,276.25293201,0,0,0,0,2023011267weS:8AM-8PM,,0,05/05/2023
STINGRAY GENUS,2023011267weS:8AM-8PM,2023112671562720230121,2023,12,1562720230121023,1,6,7,5,we,8713050100,0,1,0,0,0,1,0,0,0,0,6,01,1565.9679543,8,1565.9679543,1,0,0,0,2023011267weS:8AM-8PM,,0,05/05/2023
GAFFTOPSAIL CATFISH,2023011267weS:8AM-8PM,2023112671562720230121,2023,12,1562720230121023,1,6,7,5,we,8777180101,0,1,0,0,0,1,0,0,0,0,6,01,1565.9679543,8,1565.9679543,1,0,0,0,2023011267weS:8AM-8PM,,0,05/05/2023
SHEEPSHEAD,2023011267weS:8AM-8PM,2023112671562720230121,2023,12,1562720230121023,1,6,7,5,we,8835430301,0,2,0,0,0,2,0,0,0,0,6,01,1565.9679543,8,1565.9679543,2,0,0,0,2023011267weS:8AM-8PM,,0,05/05/2023
LADYFISH,2023011267weS:8AM-8PM,2023112671562720230121,2023,12,1562720230121024,1,6,7,5,we,8738010101,0,3,0,0,0,3,0,0,0,0,6,01,1565.9679543,8,1565.9679543,3,0,0,0,2023011267weS:8AM-8PM,,0,05/05/2023
SNOOK GENUS,2023011267weS:8AM-8PM,2023112671562720230121,2023,12,1562720230121024,1,6,7,5,we,8835010100,0,2,0,0,0,2,0,0,0,0,6,01,1565.9679543,8,1565.9679543,2,0,0,0,2023011267weS:8AM-8PM,,0,05/05/2023
LADYFISH,2023011267weS:8AM-8PM,2023112671562720230121,2023,12,1562720230121025,1,6,7,5,we,8738010101,0,3,0,0,0,3,0,0,0,0,6,01,1565.9679543,8,1565.9679543,3,0,0,0,2023011267weS:8AM-8PM,,0,05/05/2023
SNOOK GENUS,2023011267weS:8AM-8PM,2023112671562720230121,2023,12,1562720230121025,1,6,7,5,we,8835010100,0,1,0,0,0,1,0,0,0,0,6,01,1565.9679543,8,1565.9679543,1,0,0,0,2023011267weS:8AM-8PM,,0,05/05/2023
LADYFISH,2023011267weS:8AM-8PM,2023112671562720230121,2023,12,1562720230121026,1,6,7,5,we,8738010101,0,2,0,0,0,2,0,0,0,0,6,01,1565.9679543,8,1565.9679543,2,0,0,0,2023011267weS:8AM-8PM,,0,05/05/2023
CREVALLE JACK,2023011267weS:8AM-8PM,2023112671562720230121,2023,12,1562720230121026,1,6,7,5,we,8835280303,0,1,0,0,0,1,0,0,0,0,6,01,1565.9679543,8,1565.9679543,1,0,0,0,2023011267weS:8AM-8PM,,0,05/05/2023
SNOOK GENUS,2023011267weS:8AM-8PM,2023112671562720230121,2023,12,1562720230121030,1,6,7,5,we,8835010100,0,1,0,0,0,1,0,0,0,0,6,01,1565.9679543,8,1565.9679543,1,0,0,0,2023011267weS:8AM-8PM,,0,05/05/2023
GOLIATH GROUPER,2023011267weS:8AM-8PM,2023112671562720230121,2023,12,1562720230121030,1,6,7,5,we,8835020401,0,1,0,0,0,1,0,0,0,0,6,01,1565.9679543,8,1565.9679543,1,0,0,0,2023011267weS:8AM-8PM,,0,05/05/2023
CREVALLE JACK,2023011267weS:8AM-8PM,2023112671562720230121,2023,12,1562720230121031,1,6,7,5,we,8835280303,0,1,0,0,0,1,0,0,0,0,6,01,1565.9679543,8,1565.9679543,1,0,0,0,2023011267weS:8AM-8PM,,0,05/05/2023
LADYFISH,2023021267weS:8AM-8PM,2023112671562720230226,2023,12,1562720230226007,1,6,7,5,we,8738010101,0,2,0,0,0,2,0,0,0,0,6,02,650.86349719,8,650.86349719,2,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
CREVALLE JACK,2023021267weS:8AM-8PM,2023112671562720230226,2023,12,1562720230226007,1,6,7,5,we,8835280303,0,3,0,0,0,3,0,0,0,0,6,02,650.86349719,8,650.86349719,3,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
MULLET GENUS,2023021267weS:8AM-8PM,2023112671562720230226,2023,12,1562720230226007,1,6,7,5,we,8836010100,0,0,6,0,6,0,0,0,0,0,6,02,650.86349719,8,650.86349719,6,0,0,6,2023021267weS:8AM-8PM,,0,05/05/2023
LADYFISH,2023021267weS:8AM-8PM,2023112671562720230226,2023,12,1562720230226008,1,6,7,5,we,8738010101,0,1,0,0,0,1,0,0,0,0,6,02,650.86349719,8,650.86349719,1,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
SNOOK GENUS,2023021267weS:8AM-8PM,2023112671562720230226,2023,12,1562720230226008,1,6,7,5,we,8835010100,0,1,0,0,0,1,0,0,0,0,6,02,650.86349719,8,650.86349719,1,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
CREVALLE JACK,2023021267weS:8AM-8PM,2023112671562720230226,2023,12,1562720230226008,1,6,7,5,we,8835280303,0,2,0,0,0,2,0,0,0,0,6,02,650.86349719,8,650.86349719,2,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
MULLET GENUS,2023021267weS:8AM-8PM,2023112671562720230226,2023,12,1562720230226008,1,6,7,5,we,8836010100,0,0,6,0,6,0,0,0,0,0,6,02,650.86349719,8,650.86349719,6,0,0,6,2023021267weS:8AM-8PM,,0,05/05/2023
,2023021267weS:8AM-8PM,2023112671562720230226,2023,12,1562720230226009,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,6,02,650.86349719,8,650.86349719,0,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
,2023021267weS:8AM-8PM,2023112671562720230226,2023,12,1562720230226010,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,6,02,650.86349719,8,650.86349719,0,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
SNOOK GENUS,2023021267weS:8AM-8PM,2023112671562720230226,2023,12,1562720230226011,1,6,7,5,we,8835010100,0,8,0,0,0,8,0,0,0,0,6,02,650.86349719,8,650.86349719,8,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
CREVALLE JACK,2023021267weS:8AM-8PM,2023112671562720230226,2023,12,1562720230226011,1,6,7,5,we,8835280303,0,1,0,0,0,1,0,0,0,0,6,02,650.86349719,8,650.86349719,1,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
SPOTTED SEATROUT,2023021267weS:8AM-8PM,2023112671562720230226,2023,12,1562720230226011,1,6,7,5,we,8835440102,0,7,0,0,0,7,0,0,0,0,6,02,650.86349719,8,650.86349719,7,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
SNOOK GENUS,2023021267weS:8AM-8PM,2023112671562720230226,2023,12,1562720230226012,1,6,7,5,we,8835010100,0,1,0,0,0,1,0,0,0,0,6,02,650.86349719,8,650.86349719,1,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
GRAY SNAPPER,2023021267weS:8AM-8PM,2023112671562720230226,2023,12,1562720230226012,1,6,7,5,we,8835360102,0,1,0,0,0,1,0,0,0,0,6,02,650.86349719,8,650.86349719,1,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
,2023021267weS:8AM-8PM,2023112671562720230226,2023,12,1562720230226018,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,6,02,623.96055809,8,623.96055809,0,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
,2023021267weS:8AM-8PM,2023112671562720230226,2023,12,1562720230226019,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,6,02,623.96055809,8,623.96055809,0,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
LADYFISH,2023021267weS:8AM-8PM,2023112671563620230212,2023,12,1563620230212005,1,6,7,5,we,8738010101,0,1,0,0,0,1,0,0,0,0,6,02,1294.8550788,8,1294.8550788,1,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
HARDHEAD CATFISH,2023021267weS:8AM-8PM,2023112671563620230212,2023,12,1563620230212005,1,6,7,5,we,8777180202,0,2,0,0,0,2,0,0,0,0,6,02,1294.8550788,8,1294.8550788,2,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
CREVALLE JACK,2023021267weS:8AM-8PM,2023112671563620230212,2023,12,1563620230212005,1,6,7,5,we,8835280303,0,1,0,0,0,1,0,0,0,0,6,02,1294.8550788,8,1294.8550788,1,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
,2023021267weS:8AM-8PM,2023112671583820230220,2023,12,1583820230220003,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,6,02,3281.6991845,8,3281.6991845,0,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
,2023021267weS:8AM-8PM,2023112671583820230220,2023,12,1583820230220004,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,6,02,3281.6991845,8,3281.6991845,0,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
,2023021267weS:8AM-8PM,2023112671583820230220,2023,12,1583820230220005,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,6,02,3281.6991845,8,3281.6991845,0,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
,2023021267weS:8AM-8PM,2023112671583820230220,2023,12,1583820230220006,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,6,02,3281.6991845,8,3281.6991845,0,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
,2023021267weS:8AM-8PM,2023112671583820230220,2023,12,1583820230220007,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,6,02,689.03946428,8,689.03946428,0,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
,2023021267weS:8AM-8PM,2023112671583820230220,2023,12,1583820230220008,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,6,02,689.03946428,8,689.03946428,0,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
,2023021267weS:8AM-8PM,2023112671583820230220,2023,12,1583820230220009,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,6,02,689.03946428,8,689.03946428,0,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
SPOTTED SEATROUT,2023021267weS:8AM-8PM,2023112671583820230220,2023,12,1583820230220010,1,6,7,5,we,8835440102,0,20,0,0,0,20,0,0,0,0,6,02,689.03946428,8,689.03946428,20,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
RED DRUM,2023021267weS:8AM-8PM,2023112671583820230220,2023,12,1583820230220010,1,6,7,5,we,8835440901,0,3,0,0,0,3,0,0,0,0,6,02,689.03946428,8,689.03946428,3,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
,2023021267weS:8AM-8PM,2023112671583820230220,2023,12,1583820230220011,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,6,02,689.03946428,8,689.03946428,0,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
,2023021267weS:8AM-8PM,2023112671583820230220,2023,12,1583820230220012,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,6,02,689.03946428,8,689.03946428,0,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
STINGRAY FAMILY,2023021267weS:8AM-8PM,2023112671583820230220,2023,12,1583820230220013,1,6,7,5,we,8713050000,0,1,0,0,0,1,0,0,0,0,6,02,689.03946428,8,689.03946428,1,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
BLACK DRUM,2023021267weS:8AM-8PM,2023112671583820230220,2023,12,1583820230220013,1,6,7,5,we,8835440801,0,2,0,0,0,2,0,0,0,0,6,02,689.03946428,8,689.03946428,2,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
SPOTTED SEATROUT,2023021267weS:8AM-8PM,2023112671583820230220,2023,12,1583820230220014,1,6,7,5,we,8835440102,1.9397234529,15,0,2,0,15,697.33058131,0.7758893812,0,0,6,02,689.03946428,8,689.03946428,16.939723453,0.7758893812,697.33058131,1.9397234529,2023021267weS:8AM-8PM,,0,05/05/2023
GRAY SNAPPER,2023021267weS:8AM-8PM,2023112671583820230225,2023,12,1583820230225001,1,6,7,5,we,8835360102,0,3,0,0,0,3,0,0,0,0,6,02,3330.732088,8,3330.732088,3,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
SPOTTED SEATROUT,2023021267weS:8AM-8PM,2023112671583820230225,2023,12,1583820230225001,1,6,7,5,we,8835440102,0,4,0,0,0,4,0,0,0,0,6,02,3330.732088,8,3330.732088,4,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
GRAY SNAPPER,2023021267weS:8AM-8PM,2023112671583820230225,2023,12,1583820230225002,1,6,7,5,we,8835360102,0,2,0,0,0,2,0,0,0,0,6,02,3330.732088,8,3330.732088,2,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
SHEEPSHEAD,2023021267weS:8AM-8PM,2023112671583820230225,2023,12,1583820230225002,1,6,7,5,we,8835430301,0,1,0,0,0,1,0,0,0,0,6,02,3330.732088,8,3330.732088,1,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
SPOTTED SEATROUT,2023021267weS:8AM-8PM,2023112671583820230225,2023,12,1583820230225002,1,6,7,5,we,8835440102,0,4,0,0,0,4,0,0,0,0,6,02,3330.732088,8,3330.732088,4,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
COMMON SNOOK,2023021267weS:8AM-8PM,2023112671583820230225,2023,12,1583820230225003,1,6,7,5,we,8835010105,0,3,0,0,0,3,0,0,0,0,6,02,3330.732088,8,3330.732088,3,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
SPOTTED SEATROUT,2023021267weS:8AM-8PM,2023112671583820230225,2023,12,1583820230225003,1,6,7,5,we,8835440102,0,6,0,0,0,6,0,0,0,0,6,02,3330.732088,8,3330.732088,6,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
,2023021267weS:8AM-8PM,2023112671583820230225,2023,12,1583820230225004,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,6,02,3330.732088,8,3330.732088,0,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
HARDHEAD CATFISH,2023021267weS:8AM-8PM,2023112671583820230225,2023,12,1583820230225005,1,6,7,5,we,8777180202,0,1,0,0,0,1,0,0,0,0,6,02,3330.732088,8,3330.732088,1,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
SPOTTED SEATROUT,2023021267weS:8AM-8PM,2023112671583820230225,2023,12,1583820230225006,1,6,7,5,we,8835440102,0,2,0,0,0,2,0,0,0,0,6,02,3330.732088,8,3330.732088,2,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
,2023021267weS:8AM-8PM,2023112671583820230225,2023,12,1583820230225007,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,6,02,3330.732088,8,3330.732088,0,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
,2023021267weS:8AM-8PM,2023112671583820230225,2023,12,1583820230225008,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,6,02,3330.732088,8,3330.732088,0,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
SEATROUT GENUS,2023021267weS:8AM-8PM,2023112671583820230225,2023,12,1583820230225011,1,6,7,5,we,8835440100,0,15,8,0,8,15,0,0,0,0,6,02,3737.7093836,8,3737.7093836,23,0,0,8,2023021267weS:8AM-8PM,,0,05/05/2023
SPOTTED SEATROUT,2023021267weS:8AM-8PM,2023112671583820230225,2023,12,1583820230225011,1,6,7,5,we,8835440102,1.9784463928,0,0,2,0,0,730.04671894,0.8903008768,0,0,6,02,3737.7093836,8,3737.7093836,1.9784463928,0.8903008768,730.04671894,1.9784463928,2023021267weS:8AM-8PM,,0,05/05/2023
WEAKFISH,2023021267weS:8AM-8PM,2023112671583820230225,2023,12,1583820230225011,1,6,7,5,we,8835440104,0.9892231964,0,0,1,0,0,326.44365481,0.3561203507,0,0,6,02,3737.7093836,8,3737.7093836,0.9892231964,0.3561203507,326.44365481,0.9892231964,2023021267weS:8AM-8PM,,0,05/05/2023
SEATROUT GENUS,2023021267weS:8AM-8PM,2023112671583820230225,2023,12,1583820230225012,1,6,7,5,we,8835440100,0,10,9,0,9,10,0,0,0,0,6,02,3737.7093836,8,3737.7093836,19,0,0,9,2023021267weS:8AM-8PM,,0,05/05/2023
KINGFISH GENUS,2023021267weS:8AM-8PM,2023112671583820230225,2023,12,1583820230225012,1,6,7,5,we,8835440600,0,1,0,0,0,1,0,0,0,0,6,02,3737.7093836,8,3737.7093836,1,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
PUFFER GENUS,2023021267weS:8AM-8PM,2023112671583820230225,2023,12,1583820230225012,1,6,7,5,we,8861010200,0,1,0,0,0,1,0,0,0,0,6,02,3737.7093836,8,3737.7093836,1,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
RED DRUM,2023021267weS:8AM-8PM,2023112671583820230225,2023,12,1583820230225013,1,6,7,5,we,8835440901,0,2,0,0,0,2,0,0,0,0,6,02,3737.7093836,8,3737.7093836,2,0,0,0,2023021267weS:8AM-8PM,,0,05/05/2023
,2023011257weS:8AM-8PM,2023112571586420230116,2023,12,1586420230116001,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,5,01,277.15568201,8,277.15568201,0,0,0,0,2023011257weS:8AM-8PM,,0,05/05/2023
BALLYHOO,2023011257weS:8AM-8PM,2023112571586420230116,2023,12,1586420230116002,1,6,7,5,we,8803010201,0,0,5,0,5,0,0,0,1435,0.4,5,01,277.15568201,8,277.15568201,5,0.4,1435,5,2023011257weS:8AM-8PM,,0,05/05/2023
RED GROUPER,2023011257weS:8AM-8PM,2023112571586420230116,2023,12,1586420230116002,1,6,7,5,we,8835020408,0,1,0,0,0,1,0,0,0,0,5,01,277.15568201,8,277.15568201,1,0,0,0,2023011257weS:8AM-8PM,,0,05/05/2023
BLUE RUNNER,2023011257weS:8AM-8PM,2023112571586420230116,2023,12,1586420230116002,1,6,7,5,we,8835280306,0,20,0,0,0,20,0,0,0,0,5,01,277.15568201,8,277.15568201,20,0,0,0,2023011257weS:8AM-8PM,,0,05/05/2023
GRAY SNAPPER,2023011257weS:8AM-8PM,2023112571586420230116,2023,12,1586420230116002,1,6,7,5,we,8835360102,0,20,0,0,0,20,0,0,0,0,5,01,277.15568201,8,277.15568201,20,0,0,0,2023011257weS:8AM-8PM,,0,05/05/2023
MUTTON SNAPPER,2023011257weS:8AM-8PM,2023112571586420230116,2023,12,1586420230116002,1,6,7,5,we,8835360103,0,10,0,0,0,10,0,0,0,0,5,01,277.15568201,8,277.15568201,10,0,0,0,2023011257weS:8AM-8PM,,0,05/05/2023
SPANISH MACKEREL,2023011257weS:8AM-8PM,2023112571586420230116,2023,12,1586420230116002,1,6,7,5,we,8850030502,0.9345853184,0,0,1,0,0,428.97466116,0.6915931356,0,0,5,01,277.15568201,8,277.15568201,0.9345853184,0.6915931356,428.97466116,0.9345853184,2023011257weS:8AM-8PM,,0,05/05/2023
GRAY TRIGGERFISH,2023011257weS:8AM-8PM,2023112571586420230116,2023,12,1586420230116002,1,6,7,5,we,8860020201,0,3,0,0,0,3,0,0,0,0,5,01,277.15568201,8,277.15568201,3,0,0,0,2023011257weS:8AM-8PM,,0,05/05/2023
BALLYHOO,2023011257weS:8AM-8PM,2023112571586420230116,2023,12,1586420230116003,1,6,7,5,we,8803010201,0,0,4,0,4,0,0,0,1148,0.32,5,01,277.15568201,8,277.15568201,4,0.32,1148,4,2023011257weS:8AM-8PM,,0,05/05/2023
RED GROUPER,2023011257weS:8AM-8PM,2023112571586420230116,2023,12,1586420230116003,1,6,7,5,we,8835020408,0,10,0,0,0,10,0,0,0,0,5,01,277.15568201,8,277.15568201,10,0,0,0,2023011257weS:8AM-8PM,,0,05/05/2023
BLUE RUNNER,2023011257weS:8AM-8PM,2023112571586420230116,2023,12,1586420230116003,1,6,7,5,we,8835280306,0,30,0,0,0,30,0,0,0,0,5,01,277.15568201,8,277.15568201,30,0,0,0,2023011257weS:8AM-8PM,,0,05/05/2023
GRAY SNAPPER,2023011257weS:8AM-8PM,2023112571586420230116,2023,12,1586420230116003,1,6,7,5,we,8835360102,0.9345853184,20,0,1,0,20,224.30047642,0.1869170637,0,0,5,01,277.15568201,8,277.15568201,20.934585318,0.1869170637,224.30047642,0.9345853184,2023011257weS:8AM-8PM,,0,05/05/2023
MUTTON SNAPPER,2023011257weS:8AM-8PM,2023112571586420230116,2023,12,1586420230116003,1,6,7,5,we,8835360103,0,8,0,0,0,8,0,0,0,0,5,01,277.15568201,8,277.15568201,8,0,0,0,2023011257weS:8AM-8PM,,0,05/05/2023
YELLOWTAIL SNAPPER,2023011257weS:8AM-8PM,2023112571586420230116,2023,12,1586420230116003,1,6,7,5,we,8835360401,0,7,0,0,0,7,0,0,0,0,5,01,277.15568201,8,277.15568201,7,0,0,0,2023011257weS:8AM-8PM,,0,05/05/2023
GRUNT GENUS,2023011257weS:8AM-8PM,2023112571586420230116,2023,12,1586420230116003,1,6,7,5,we,8835400100,0,40,0,0,0,40,0,0,0,0,5,01,277.15568201,8,277.15568201,40,0,0,0,2023011257weS:8AM-8PM,,0,05/05/2023
GRAY TRIGGERFISH,2023011257weS:8AM-8PM,2023112571586420230116,2023,12,1586420230116003,1,6,7,5,we,8860020201,0,3,0,0,0,3,0,0,0,0,5,01,277.15568201,8,277.15568201,3,0,0,0,2023011257weS:8AM-8PM,,0,05/05/2023
,2023021257weS:8AM-8PM,2023112571586420230204,2023,12,1586420230204001,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,5,02,171.77509318,8,171.77509318,0,0,0,0,2023021257weS:8AM-8PM,,0,05/05/2023
,2023021257weS:8AM-8PM,2023112571586420230204,2023,12,1586420230204003,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,5,02,171.77509318,8,171.77509318,0,0,0,0,2023021257weS:8AM-8PM,,0,05/05/2023
,2023011257wdS:8AM-8PM,2023112571587120230103,2023,12,1587120230103001,1,6,7,5,wd,,0,0,0,0,0,0,0,0,0,0,5,01,2000.4488247,8,2000.4488247,0,0,0,0,2023011257wdS:8AM-8PM,,0,05/05/2023
,2023011257wdS:8AM-8PM,2023112571587120230103,2023,12,1587120230103002,1,6,7,5,wd,,0,0,0,0,0,0,0,0,0,0,5,01,2000.4488247,8,2000.4488247,0,0,0,0,2023011257wdS:8AM-8PM,,0,05/05/2023
ATLANTIC TARPON,2023011257wdS:8AM-8PM,2023112571587120230119,2023,12,1587120230119001,1,6,7,5,wd,8738020201,0,1,0,0,0,1,0,0,0,0,5,01,2104.7235842,8,2104.7235842,1,0,0,0,2023011257wdS:8AM-8PM,,0,05/05/2023
