prim2_common,prim1_common,strat_id,psu_id,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,MODE_ASG,NUM_TYP9,ASG_CODE,month,kod,new_list,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,fl_reg,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,ZIP,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,date_published
,TAUTOG,200364448711we,16167200311099414,0,1,1,6,2,1,9,9,Y,2,5,1,5,1616720031109008,414,8,7,4,0,0,0,,5,4,44,44,4,1,6,2003,3,0,1616720031109,11,we,,1616720031109008,1,0,2,8,1,,WASHINGTON,20040317,1,8,1,8,,,8839010101,,1,,8,1745,02879,470.87567299,200364448711we,,0,1616720031109008,05/04/2021
,TAUTOG,200364448711we,16167200311099414,0,1,1,6,2,1,9,9,Y,0,0,2,5,1616720031109009,414,8,7,2,0,0,1,,5,4,44,44,4,1,6,2003,3,0,1616720031109,11,we,,1616720031109008,1,0,5,8,1,,WASHINGTON,20040317,1,8,1,8,,,8839010101,,1,,8,1800,02879,470.87567299,200364448711we,,0,1616720031109009,05/04/2021
,TAUTOG,200364448711we,16167200311099414,0,1,1,6,2,1,9,9,Y,30,100,2,5,1616720031109010,414,8,7,5,0,0,1,,5,4,44,44,4,1,6,2003,3,0,1616720031109,11,we,,1616720031109008,1,0,3,8,2,,WASHINGTON,20040317,1,8,1,8,,,8839010101,,1,,8,1815,02882,470.87567299,200364448711we,,0,1616720031109010,05/04/2021
,STRIPED BASS,200364448711we,1616720031116919,,1,1,3,2,1,9,9,Y,6,20,1,2.5,1616720031116003,19,8,7,0,0,0,0,,2,4,44,44,4,1,6,2003,1,0,1616720031116,11,we,,1616720031116003,,,,8,1,,WASHINGTON,20040317,1,8,1,8,,,8835020102,,1,,8,1400,02879,470.87567299,200364448711we,,0,1616720031116003,05/04/2021
,STRIPED BASS,200364448711we,1616720031116919,,1,1,3,2,1,9,9,Y,6,20,2,2.5,1616720031116004,19,8,7,0,0,0,1,,2,4,44,44,4,1,6,2003,1,0,1616720031116,11,we,,1616720031116003,,,,8,1,,WASHINGTON,20040317,1,8,1,8,,,8835020102,,1,,8,1415,02879,470.87567299,200364448711we,,0,1616720031116004,05/04/2021
,TAUTOG,200364448711we,16251200311019414,0,1,1,5,1,2,9,9,Y,2,10,1,4.5,1625120031101001,414,8,7,1,2,0,0,,3,4,44,44,4,1,6,2003,5,0,1625120031101,11,we,,1625120031101001,1,4,0,8,2,,WASHINGTON,20040317,1,2,1,8,,,8839010101,,1,,2,1200,02879,470.87567299,200364448711we,,0,1625120031101001,05/04/2021
,TAUTOG,200364448711we,16251200311019414,0,1,1,5,3,0,9,3,Y,1,1,2,4.5,1625120031101002,414,8,7,1,0,1,1,,3,4,44,44,4,1,6,2003,5,0,1625120031101,11,we,,1625120031101001,1,,,8,2,,KENT,20040317,1,8,1,8,,,8839010101,,1,,8,1201,02893,470.87567299,200364448711we,,0,1625120031101001,05/04/2021
,STRIPED BASS,200364448711we,1625120031101933,0,1,1,8,1,2,9,3,Y,20,50,1,7.5,1625120031101003,33,8,7,1,1,0,0,,2,4,44,44,4,1,6,2003,5,0,1625120031101,11,we,,1625120031101003,1,4,0,8,1,,KENT,20040317,1,2,1,8,,,8835020102,,1,,2,1400,02816,975.36366139,200364448711we,,0,1625120031101003,05/04/2021
,STRIPED BASS,200364448711we,1625120031101933,0,1,1,8,3,0,9,3,Y,20,50,2,7.5,1625120031101004,33,8,7,1,0,1,1,,2,4,44,44,4,1,6,2003,5,0,1625120031101,11,we,,1625120031101003,1,,,8,1,,KENT,20040317,1,8,1,8,,,8835020102,,1,,8,1401,02816,975.36366139,200364448711we,,0,1625120031101003,05/04/2021
,STRIPED BASS,200364448711we,1625120031101933,0,1,1,7,2,1,9,5,O,1,6,1,6,1625120031101009,33,8,7,1,0,0,0,,4,4,44,25,4,1,6,2003,5,0,1625120031101,11,we,,1625120031101009,1,,,8,1,,BRISTOL,20040317,1,8,1,8,,,8835020102,,1,,8,1530,02703,1243.0817477,200364448711we,,0,1625120031101009,05/04/2021
,WHITE PERCH,200364448711we,1625120031101933,0,1,1,7,2,1,9,5,O,30,80,2,6,1625120031101010,33,8,7,1,0,0,1,,4,4,44,25,4,1,6,2003,5,0,1625120031101,11,we,,1625120031101009,1,,,8,1,,BRISTOL,20040317,1,8,1,8,,,8835020101,,1,,8,1531,02703,1243.0817477,200364448711we,,0,1625120031101010,05/04/2021
,STRIPED BASS,200364448711we,1625120031101933,0,1,1,7,2,1,9,5,O,2,2,2,6,1625120031101011,33,8,7,1,0,0,1,,4,4,44,25,4,1,6,2003,5,0,1625120031101,11,we,,1625120031101009,1,,,8,1,,BRISTOL,20040317,1,8,1,8,,,8835020102,,1,,8,1532,02048,1243.0817477,200364448711we,,0,1625120031101011,05/04/2021
,STRIPED BASS,200364448711we,1625120031101933,0,1,1,7,2,1,9,5,O,1,2,2,6,1625120031101012,33,8,7,1,0,0,1,,4,4,44,25,4,1,6,2003,5,0,1625120031101,11,we,,1625120031101009,1,,,8,1,,BRISTOL,20040317,1,8,1,8,,,8835020102,,1,,8,1533,02048,1243.0817477,200364448711we,,0,1625120031101012,05/04/2021
,STRIPED BASS,200364448711we,1625120031109916,0,1,1,3.5,2,1,9,9,Y,12,100,1,3,1625120031109002,16,8,7,1,0,0,0,,3,4,44,44,4,1,6,2003,3,0,1625120031109,11,we,,1625120031109002,1,,,8,2,,WASHINGTON,20040317,1,8,1,8,,,8835020102,,1,,8,1030,02852,470.87567299,200364448711we,,0,1625120031109002,05/04/2021
,STRIPED BASS,200364448711we,1625120031109916,0,1,1,3.5,2,1,9,9,Y,12,80,2,3,1625120031109003,16,8,7,1,0,0,1,,3,4,44,44,4,1,6,2003,3,0,1625120031109,11,we,,1625120031109002,1,,,8,2,,WASHINGTON,20040317,1,8,1,8,,,8835020102,,1,,8,1031,02852,470.87567299,200364448711we,,0,1625120031109003,05/04/2021
,STRIPED BASS,200364448711we,1625120031109916,0,1,1,3.5,2,1,9,7,Y,24,50,2,3,1625120031109004,16,8,7,1,0,0,1,,3,4,44,44,4,1,6,2003,3,0,1625120031109,11,we,,1625120031109002,1,,,8,2,,PROVIDENCE,20040317,1,8,1,8,,,8835020102,,1,,8,1032,02865,470.87567299,200364448711we,,0,1625120031109004,05/04/2021
,TAUTOG,200364448711we,1625120031116933,0,1,1,5,1,4,9,9,Y,2,6,1,4,1625120031116005,33,8,7,1,1,0,0,,4,4,44,44,4,1,6,2003,5,0,1625120031116,11,we,,1625120031116005,1,5,0,8,1,,WASHINGTON,20040317,1,2,1,8,,,8839010101,,1,,2,1315,02892,975.36366139,200364448711we,,0,1625120031116005,05/04/2021
,TAUTOG,200364448711we,1625120031116933,0,1,1,5,3,0,9,7,Y,2,5,2,4,1625120031116006,33,8,7,2,0,1,1,,4,4,44,44,4,1,6,2003,5,0,1625120031116,11,we,,1625120031116005,1,,,8,1,,PROVIDENCE,20040317,1,8,1,8,,,8839010101,,1,,8,1316,02910,975.36366139,200364448711we,,0,1625120031116005,05/04/2021
,TAUTOG,200364448711we,1625120031116933,0,1,1,5,3,0,9,9,Y,4,20,2,4,1625120031116007,33,8,7,1,0,1,1,,4,4,44,44,4,1,6,2003,5,0,1625120031116,11,we,,1625120031116005,1,,,8,1,,WASHINGTON,20040317,1,8,1,8,,,8839010101,,1,,8,1317,02852,975.36366139,200364448711we,,0,1625120031116005,05/04/2021
,TAUTOG,200364448711we,1625120031116933,0,1,1,5,3,0,9,9,Y,4,20,2,4,1625120031116008,33,8,7,1,0,1,1,,4,4,44,44,4,1,6,2003,5,0,1625120031116,11,we,,1625120031116005,1,,,8,1,,WASHINGTON,20040317,1,8,1,8,,,8839010101,,1,,8,1318,02852,975.36366139,200364448711we,,0,1625120031116005,05/04/2021
,TAUTOG,200364448711we,16251200311229125,0,1,1,4.5,2,1,9,9,Y,20,100,1,4,1625120031122005,125,8,7,2,0,0,0,,2,4,44,44,4,1,6,2003,1,0,1625120031122,11,we,,1625120031122005,1,0,10,8,1,,WASHINGTON,20040317,1,8,1,8,,,8839010101,,1,,8,1315,02813,470.87567299,200364448711we,,0,1625120031122005,05/04/2021
,TAUTOG,200364448711we,16251200311229125,0,1,1,4.5,2,1,9,119,O,2,100,2,4,1625120031122006,125,8,7,2,0,0,1,,2,5,44,36,4,1,6,2003,1,0,1625120031122,11,we,,1625120031122005,1,0,10,8,1,,WESTCHESTER,20040317,1,8,1,8,,,8839010101,,1,,8,1316,10598,600.12175734,200364448711we,,0,1625120031122006,05/04/2021
,TAUTOG,200364448711we,16251200311229125,0,1,1,6,2,1,9,11,O,15,25,1,5,1625120031122007,125,8,7,2,0,0,0,,2,4,44,25,4,1,6,2003,1,0,1625120031122,11,we,,1625120031122007,1,0,7,8,1,,,20040317,1,8,1,8,,,8839010101,,1,,8,1445,01007,600.12175734,200364448711we,,0,1625120031122007,05/04/2021
,TAUTOG,200364448711we,16251200311229125,0,1,1,6,2,1,9,13,O,1,2,2,5,1625120031122008,125,8,7,2,0,0,1,,2,4,44,25,4,1,6,2003,1,0,1625120031122,11,we,,1625120031122007,1,0,7,8,1,,,20040317,1,8,1,8,,,8839010101,,1,,8,1446,01020,600.12175734,200364448711we,,0,1625120031122008,05/04/2021
,STRIPED BASS,200364448711we,1608920031109928,0,1,2,5,2,1,9,17,O,15,50,1,4,1608920031109001,28,8,7,4,0,0,0,,2,4,44,25,4,1,6,2003,3,0,1608920031109,11,we,,1608920031109001,1,0,2,8,1,,MIDDLESEX,20040317,2,8,1,8,,,8835020102,,1,,8,1450,01752,810.37126028,200364448711we,,0,1608920031109001,05/04/2021
,STRIPED BASS,200364448711we,1608920031109928,0,1,2,5,2,1,9,9,Y,15,50,2,4,1608920031109002,28,8,7,4,0,0,1,,2,4,44,44,4,1,6,2003,3,0,1608920031109,11,we,,1608920031109001,1,0,2,8,1,,WASHINGTON,20040317,2,8,1,8,,,8835020102,,1,,8,1452,02882,635.84448971,200364448711we,,0,1608920031109002,05/04/2021
,STRIPED BASS,200364448711we,1615720031101919,,1,2,1.5,2,1,9,9,Y,15,30,1,0.5,1615720031101001,19,8,7,0,0,0,0,,2,4,44,44,4,1,6,2003,3,0,1615720031101,11,we,,1615720031101001,,,,8,1,,WASHINGTON,20040317,2,8,1,8,,,8835020102,,1,,8,1400,02879,635.84448971,200364448711we,,0,1615720031101001,05/04/2021
,STRIPED BASS,200364448711we,1615720031101919,,1,2,1.5,2,1,9,9,Y,15,30,2,0.5,1615720031101002,19,8,7,0,0,0,1,,2,4,44,44,4,1,6,2003,3,0,1615720031101,11,we,,1615720031101001,,,,8,1,,WASHINGTON,20040317,2,8,1,8,,,8835020102,,1,,8,1405,02879,635.84448971,200364448711we,,0,1615720031101002,05/04/2021
,STRIPED BASS,200364448711we,1615720031101919,,1,2,7,2,1,9,27,O,6,16,1,5,1615720031101003,19,8,7,0,0,0,0,,2,4,44,25,4,1,6,2003,3,0,1615720031101,11,we,,1615720031101003,,,,8,1,,,20040317,2,8,1,8,,,8835020102,,1,,8,1510,01570,810.37126028,200364448711we,,0,1615720031101003,05/04/2021
,STRIPED BASS,200364448711we,1615720031101919,,1,2,7,2,1,9,13,O,6,16,2,5,1615720031101004,19,8,7,0,0,0,1,,2,4,44,25,4,1,6,2003,3,0,1615720031101,11,we,,1615720031101003,,,,8,1,,,20040317,2,8,1,8,,,8835020102,,1,,8,1515,01109,810.37126028,200364448711we,,0,1615720031101004,05/04/2021
,STRIPED BASS,200364448711we,1615720031101919,0,1,2,8,2,1,9,5,O,15,60,1,6,1615720031101005,19,8,7,2,0,0,0,,3,4,44,25,4,1,6,2003,3,0,1615720031101,11,we,,1615720031101005,1,0,1,8,1,,BRISTOL,20040317,2,8,1,8,,,8835020102,,1,,8,1530,02703,810.37126028,200364448711we,,0,1615720031101005,05/04/2021
,STRIPED BASS,200364448711we,1615720031101919,0,1,2,8,2,1,9,5,O,15,60,2,6,1615720031101006,19,8,7,2,0,0,1,,3,4,44,25,4,1,6,2003,3,0,1615720031101,11,we,,1615720031101005,1,0,1,8,1,,BRISTOL,20040317,2,8,1,8,,,8835020102,,1,,8,1540,02703,810.37126028,200364448711we,,0,1615720031101006,05/04/2021
,STRIPED BASS,200364448711we,1615720031101919,0,1,2,8,2,1,9,5,O,15,60,2,6,1615720031101007,19,8,7,2,0,0,1,,3,4,44,25,4,1,6,2003,3,0,1615720031101,11,we,,1615720031101005,1,0,1,8,1,,BRISTOL,20040317,2,8,1,8,,,8835020102,,1,,8,1550,02703,810.37126028,200364448711we,,0,1615720031101007,05/04/2021
,STRIPED BASS,200364448711we,16167200311099414,0,1,2,8,2,1,9,9,Y,15,40,1,3,1616720031109001,414,8,7,1,0,0,0,,3,4,44,44,4,1,6,2003,3,0,1616720031109,11,we,,1616720031109001,1,0,1,8,1,,WASHINGTON,20040317,2,8,1,8,,,8835020102,,1,,8,1245,02852,635.84448971,200364448711we,,0,1616720031109001,05/04/2021
,STRIPED BASS,200364448711we,16167200311099414,0,1,2,8,2,1,9,7,Y,8,24,2,3,1616720031109002,414,8,7,1,0,0,1,,3,4,44,44,4,1,6,2003,3,0,1616720031109,11,we,,1616720031109001,1,0,4,8,1,,PROVIDENCE,20040317,2,8,1,8,,,8835020102,,1,,8,1300,02905,635.84448971,200364448711we,,0,1616720031109002,05/04/2021
,STRIPED BASS,200364448711we,16167200311099414,,1,2,8,2,1,9,1,Y,0,0,2,3,1616720031109003,414,8,7,0,0,0,1,,3,4,44,44,4,1,6,2003,3,0,1616720031109,11,we,,1616720031109001,,,,8,1,,BRISTOL,20040317,2,8,1,8,,,8835020102,,1,,8,1315,02809,635.84448971,200364448711we,,0,1616720031109003,05/04/2021
,STRIPED BASS,200364448711we,1616720031116919,0,1,2,6,1,1,9,13,O,15,30,8,4.5,1616720031116005,19,8,7,1,2,0,0,,1,4,44,9,4,1,6,2003,1,0,1616720031116,11,we,,1616720031116005,1,2,0,8,2,,TOLLAND,20040317,2,1,1,8,,,8835020102,,1,,8,1430,06279,810.37126028,200364448711we,,0,1616720031116005,05/04/2021
,STRIPED BASS,200364448711we,1616720031116919,0,1,2,8,1,1,9,5,O,2,2,1,5,1616720031116006,19,8,7,1,1,0,0,,3,4,44,25,4,1,6,2003,1,0,1616720031116,11,we,,1616720031116006,1,1,0,8,1,,BRISTOL,20040317,2,1,1,8,,,8835020102,,1,,8,1645,02760,810.37126028,200364448711we,,0,1616720031116006,05/04/2021
,STRIPED BASS,200364448711we,1616720031116919,0,1,2,8,2,1,9,5,O,20,50,2,5,1616720031116007,19,8,7,1,0,0,1,,3,4,44,25,4,1,6,2003,1,0,1616720031116,11,we,,1616720031116006,1,,,8,1,,BRISTOL,20040317,2,8,1,8,,,8835020102,,1,,8,1700,02703,810.37126028,200364448711we,,0,1616720031116007,05/04/2021
,STRIPED BASS,200364448711we,1616720031116919,0,1,2,8,2,1,9,5,O,20,50,2,5,1616720031116008,19,8,7,1,0,0,1,,3,4,44,25,4,1,6,2003,1,0,1616720031116,11,we,,1616720031116006,1,,,8,1,,BRISTOL,20040317,2,8,1,8,,,8835020102,,1,,8,1715,02703,810.37126028,200364448711we,,0,1616720031116008,05/04/2021
,STRIPED BASS,200364448711we,16251200311169414,0,1,2,5,1,4,9,7,Y,15,80,1,3,1625120031116001,414,8,7,1,2,0,0,,4,4,44,44,4,1,6,2003,5,0,1625120031116,11,we,,1625120031116001,1,7,0,8,2,,PROVIDENCE,20040317,2,2,1,8,,,8835020102,,1,,2,1240,02864,635.84448971,200364448711we,,0,1625120031116001,05/04/2021
,STRIPED BASS,200364448711we,16251200311169414,,1,2,5,3,0,9,7,Y,15,80,2,3,1625120031116002,414,8,7,0,0,1,1,,4,4,44,44,4,1,6,2003,5,0,1625120031116,11,we,,1625120031116001,,,,8,2,,PROVIDENCE,20040317,2,8,1,8,,,8835020102,,1,,8,1241,02864,635.84448971,200364448711we,,0,1625120031116001,05/04/2021
,STRIPED BASS,200364448711we,16251200311169414,0,1,2,5,3,0,9,9,Y,30,100,2,3,1625120031116003,414,8,7,2,0,1,1,,4,4,44,44,4,1,6,2003,5,0,1625120031116,11,we,,1625120031116001,1,,,8,2,,WASHINGTON,20040317,2,8,1,8,,,8835020102,,1,,8,1242,02879,635.84448971,200364448711we,,0,1625120031116001,05/04/2021
,STRIPED BASS,200364448711we,16251200311169414,0,1,2,5,3,0,9,9,Y,20,80,2,3,1625120031116004,414,8,7,1,0,1,1,,4,4,44,44,4,1,6,2003,5,0,1625120031116,11,we,,1625120031116001,1,,,8,2,,WASHINGTON,20040317,2,8,1,8,,,8835020102,,1,,8,1243,02879,635.84448971,200364448711we,,0,1625120031116001,05/04/2021
,TAUTOG,200364448711we,10070200311169379,0,A,5,6,2,1,9,7,Y,20,50,1,5,1007020031116005,379,8,7,3,0,0,0,,3,4,44,44,4,1,6,2003,3,0,1007020031116,11,we,,1007020031116005,1,0,5,8,1,,PROVIDENCE,20040317,8,8,1,8,,,8839010101,,1,,8,1635,02910,735.47371173,200364448711we,,0,1007020031116005,05/04/2021
,TAUTOG,200364448711we,10070200311169379,0,A,5,6,2,1,9,7,Y,20,50,2,5,1007020031116006,379,8,7,3,0,0,1,,3,4,44,44,4,1,6,2003,3,0,1007020031116,11,we,,1007020031116005,1,0,2,8,2,,PROVIDENCE,20040317,8,8,1,8,,,8839010101,,1,,8,1645,02910,735.47371173,200364448711we,,0,1007020031116006,05/04/2021
,TAUTOG,200364448711we,10070200311169379,0,A,5,6,2,1,9,7,Y,20,45,2,5,1007020031116007,379,8,7,3,0,0,1,,3,4,44,44,4,1,6,2003,3,0,1007020031116,11,we,,1007020031116005,1,0,4,8,2,,PROVIDENCE,20040317,8,8,1,8,,,8839010101,,1,,8,1655,02910,735.47371173,200364448711we,,0,1007020031116007,05/04/2021
,,200364448711we,162512003110831604,,A,5,4,2,1,3,3,Y,1,10,1,3.5,1625120031108001,1604,8,7,0,0,0,0,,4,4,44,44,4,1,6,2003,3,0,1625120031108,11,we,,1625120031108001,,,,8,1,,KENT,20040317,8,8,1,8,,,,,1,,8,1205,02816,735.47371173,200364448711we,,0,1625120031108001,05/04/2021
,,200364448711we,162512003110831604,,A,5,4,2,1,3,3,Y,0,0,2,3.5,1625120031108002,1604,8,7,0,0,0,1,,4,4,44,44,4,1,6,2003,3,0,1625120031108,11,we,,1625120031108001,,,,8,1,,KENT,20040317,8,8,1,8,,,,,1,,8,1206,02816,735.47371173,200364448711we,,0,1625120031108002,05/04/2021
,,200364448711we,162512003110831604,,A,5,4,2,1,3,3,Y,0,0,2,3.5,1625120031108003,1604,8,7,0,0,0,1,,4,4,44,44,4,1,6,2003,3,0,1625120031108,11,we,,1625120031108001,,,,8,1,,KENT,20040317,8,8,1,8,,,,,1,,8,1207,02816,735.47371173,200364448711we,,0,1625120031108003,05/04/2021
,TAUTOG,200364448711we,162512003110831604,,A,5,4,2,1,3,3,Y,8,25,2,3.5,1625120031108004,1604,8,7,0,0,0,1,,4,4,44,44,4,1,6,2003,3,0,1625120031108,11,we,,1625120031108001,,,,8,1,,KENT,20040317,8,8,1,8,,,8839010101,,1,,8,1208,02816,735.47371173,200364448711we,,0,1625120031108004,05/04/2021
BLUEFISH,STRIPED BASS,200364448711we,162512003112331604,,A,5,4,2,1,3,3,Y,6,6,1,4,1625120031123001,1604,8,7,0,0,0,0,,4,4,44,44,4,1,6,2003,3,0,1625120031123,11,we,,1625120031123001,,,,8,2,,KENT,20040317,8,8,1,8,,,8835020102,8835250101,1,,8,1000,02818,735.47371173,200364448711we,,0,1625120031123001,05/04/2021
BLUEFISH,STRIPED BASS,200364448711we,162512003112331604,,A,5,4,2,1,3,27,O,2,24,2,4,1625120031123002,1604,8,7,0,0,0,1,,4,4,44,25,4,1,6,2003,3,0,1625120031123,11,we,,1625120031123001,,,,8,2,,,20040317,8,8,1,8,,,8835020102,8835250101,1,,8,1001,01507,937.34673858,200364448711we,,0,1625120031123002,05/04/2021
BLUEFISH,STRIPED BASS,200364448711we,162512003112331604,,A,5,4,2,1,3,3,Y,6,6,2,4,1625120031123003,1604,8,7,0,0,0,1,,4,4,44,44,4,1,6,2003,3,0,1625120031123,11,we,,1625120031123001,,,,8,2,,KENT,20040317,8,8,1,8,,,8835020102,8835250101,1,,8,1002,02818,735.47371173,200364448711we,,0,1625120031123003,05/04/2021
BLUEFISH,STRIPED BASS,200364448711we,162512003112331604,,A,5,4,2,1,3,27,O,0,8,2,4,1625120031123004,1604,8,7,0,0,0,1,,4,4,44,25,4,1,6,2003,3,0,1625120031123,11,we,,1625120031123001,,,,8,2,,,20040317,8,8,1,8,,,8835020102,8835250101,1,,8,1003,01508,937.34673858,200364448711we,,0,1625120031123004,05/04/2021
,STRIPED BASS,200364448711we,162512003112331604,,A,5,4,2,1,3,3,O,2,2,1,3,1625120031123005,1604,8,7,0,0,0,0,,2,0,44,32,4,1,6,2003,3,0,1625120031123,11,we,,1625120031123005,,,,8,2,,,20040317,8,8,1,8,,,8835020102,,1,,8,1135,99998,937.34673858,200364448711we,,0,1625120031123005,05/04/2021
,STRIPED BASS,200364448711we,162512003112331604,,A,5,4,2,1,3,3,Y,4,20,2,3,1625120031123006,1604,8,7,0,0,0,1,,2,4,44,44,4,1,6,2003,3,0,1625120031123,11,we,,1625120031123005,,,,8,2,,KENT,20040317,8,8,1,8,,,8835020102,,1,,8,1136,02893,735.47371173,200364448711we,,0,1625120031123006,05/04/2021
,TAUTOG,200364448711we,162512003112331604,,A,5,4,2,1,3,7,Y,18,25,1,4,1625120031123007,1604,8,7,0,0,0,0,,2,4,44,44,4,1,6,2003,3,0,1625120031123,11,we,,1625120031123007,,,,8,2,,PROVIDENCE,20040317,8,8,1,8,,,8839010101,,1,,8,1245,02908,735.47371173,200364448711we,,0,1625120031123007,05/04/2021
,TAUTOG,200364448711we,162512003112331604,,A,5,4,2,1,3,7,Y,18,25,2,4,1625120031123008,1604,8,7,0,0,0,1,,2,4,44,44,4,1,6,2003,3,0,1625120031123,11,we,,1625120031123007,,,,8,2,,PROVIDENCE,20040317,8,8,1,8,,,8839010101,,1,,8,1246,02908,735.47371173,200364448711we,,0,1625120031123008,05/04/2021
,TAUTOG,200364448711we,162512003112331604,,A,5,4.5,2,1,3,3,Y,18,18,1,2.5,1625120031123009,1604,8,7,0,0,0,0,,2,4,44,44,4,1,6,2003,3,0,1625120031123,11,we,,1625120031123009,,,,8,1,,KENT,20040317,8,8,1,8,,,8839010101,,1,,8,1400,02889,735.47371173,200364448711we,,0,1625120031123009,05/04/2021
,TAUTOG,200364448711we,162512003112331604,,A,5,4.5,2,1,3,3,Y,18,60,2,2.5,1625120031123010,1604,8,7,0,0,0,1,,2,4,44,44,4,1,6,2003,3,0,1625120031123,11,we,,1625120031123009,,,,8,1,,KENT,20040317,8,8,1,8,,,8839010101,,1,,8,1401,02816,735.47371173,200364448711we,,0,1625120031123010,05/04/2021
,STRIPED BASS,200365108311wd,162582003110351457,0,1,1,0,2,1,5,5,Y,40,100,,1,1625820031103001,1457,5,3,1,0,0,0,,,5,10,10,5,1,6,2003,1,0,1625820031103,11,wd,,1625820031103001,1,,,8,1,,SUSSEX,20040317,1,8,1,5,,,8835020102,,1,,8,1130,19958,2149.8047735,200365108311wd,,0,1625820031103001,05/04/2021
,STRIPED BASS,200365108311wd,162582003110351457,0,1,1,0,2,1,5,5,Y,12,80,,3,1625820031103002,1457,5,3,1,0,0,0,,,5,10,10,5,1,6,2003,1,0,1625820031103,11,wd,,1625820031103002,1,,,8,2,,SUSSEX,20040317,1,8,1,5,,,8835020102,,1,,8,1200,19963,2149.8047735,200365108311wd,,0,1625820031103002,05/04/2021
,,200365108311wd,162582003110351457,0,1,1,0,2,1,5,69,O,2,10,,4,1625820031103003,1457,5,3,0,0,0,0,,,5,10,42,5,1,6,2003,1,0,1625820031103,11,wd,,1625820031103003,,,,8,2,,,20040317,1,8,1,5,,,,,1,,8,1225,19014,1914.6488289,200365108311wd,,0,1625820031103003,05/04/2021
,,200365108311wd,162582003111051457,0,1,1,0,2,1,5,5,Y,16,90,,2.5,1625820031110001,1457,5,3,0,0,0,0,,,5,10,10,5,1,6,2003,1,0,1625820031110,11,wd,,1625820031110001,,,,8,2,,SUSSEX,20040317,1,8,1,5,,,,,1,,8,1125,14963,2149.8047735,200365108311wd,,0,1625820031110001,05/04/2021
,,200365108312wd,162582003120951457,0,1,1,0,2,1,5,69,O,2,15,,3,1625820031209001,1457,5,3,0,0,0,0,,,5,10,42,5,1,6,2003,1,0,1625820031209,12,wd,,1625820031209001,,,,8,2,,,20040317,1,8,1,5,,,,,1,,8,1100,18505,1914.6488289,200365108312wd,,0,1625820031209001,05/04/2021
,,200365108312wd,162582003120951457,0,1,1,0,2,1,5,69,O,2,14,,3,1625820031209002,1457,5,3,0,0,0,0,,,5,10,42,5,1,6,2003,1,0,1625820031209,12,wd,,1625820031209002,,,,8,2,,,20040317,1,8,1,5,,,,,1,,8,1110,18505,1914.6488289,200365108312wd,,0,1625820031209002,05/04/2021
BLUEFISH,STRIPED BASS,200365108311wd,1632320031111565,0,1,1,0,2,1,5,3,Y,9,30,,6,1632320031111004,65,5,3,1,0,0,0,,,5,10,10,5,1,6,2003,1,0,1632320031111,11,wd,,1632320031111004,1,,,8,1,,NEW CASTLE,20040317,1,8,1,5,,,8835020102,8835250101,1,,8,1510,19702,2149.8047735,200365108311wd,,0,1632320031111004,05/04/2021
,,200365108311wd,163232003111451,0,1,1,0,2,1,5,1,O,0,2,,3,1632320031114005,1,5,3,1,0,0,0,,,5,10,24,5,1,6,2003,5,0,1632320031114,11,wd,,1632320031114005,1,,,8,2,,,20040317,1,8,1,5,,,,,1,,8,1525,17055,1914.6488289,200365108311wd,,0,1632320031114005,05/04/2021
STRIPED BASS,BLUEFISH,200365108311wd,163232003112451,0,1,1,0,2,1,5,75,O,3,3,,6.5,1632320031124007,1,5,3,0,0,0,0,,,5,10,42,5,1,6,2003,1,0,1632320031124,11,wd,,1632320031124007,,,,8,1,,,20040317,1,8,1,5,,,8835250101,8835020102,1,,8,1440,17067,1914.6488289,200365108311wd,,0,1632320031124007,05/04/2021
BLUEFISH,STRIPED BASS,200365108311wd,163232003112451,0,1,1,0,2,1,5,5,Y,0,50,,1,1632320031124009,1,5,3,0,0,0,0,,,5,10,10,5,1,6,2003,1,0,1632320031124,11,wd,,1632320031124009,,,,8,1,,SUSSEX,20040317,1,8,1,5,,,8835020102,8835250101,1,,8,1535,19966,2149.8047735,200365108311wd,,0,1632320031124009,05/04/2021
BLUEFISH,STRIPED BASS,200365108311wd,163232003112451,0,1,1,0,2,1,5,5,Y,1,10,,1,1632320031124010,1,5,3,0,0,0,0,,,5,10,10,5,1,6,2003,1,0,1632320031124,11,wd,,1632320031124010,,,,8,1,,SUSSEX,20040317,1,8,1,5,,,8835020102,8835250101,1,,8,1540,19966,2149.8047735,200365108311wd,,0,1632320031124010,05/04/2021
